Filename	Segment label	F1.50	F2.50	F3.50	F1.25	F2.25	F3.25	F1.75	F2.75	F3.75
p113	b	799.7223822055375	1562.3197450520443	2591.8204640887725	767.388326894832	1498.6787601131145	2538.1364365926697	810.9810737958885	1532.1300311113666	2599.5958514756653
p113	a	792.7664531136099	1779.6573387511876	2589.1372444228714	800.2248144152478	1658.1752067783682	2559.5927150419416	774.7765164510063	1812.229141934847	2665.5919330169813
p113	l	424.34248271504424	1238.0847296944748	2825.0301197452063	532.968606434805	1469.2458357904961	2826.1759129575657	425.59515321857253	1384.8844617759028	3045.9341321050547
p113	w	626.5238111147037	1089.288399816821	2667.913465366403	585.527607815365	1214.411100953947	2583.408189612138	678.4565608473073	1110.4376801061685	2638.6787947922885
p113	a	712.1657232939386	1712.5968953339254	2777.2385750177336	732.0948958643708	1461.4465877098953	2746.703165362259	734.9102748486426	1789.2799322760975	2859.5598124905514
p113	T	607.9745783546018	1909.2950935377921	2936.714027303142	740.9658256442497	1853.7085097717495	2866.585844322936	658.7375150111834	1964.2114287900215	2800.4856827610306
p113	j	449.4439977694048	2249.8835355750803	2583.583955549616	455.20109831307883	2162.917018704836	2788.715822862925	499.59889307389716	2205.0579940581615	2683.518161098516
p113	o+	717.1691437130285	1430.9533812336115	1505.1181953298192	674.6132113775105	1385.2464184126459	1770.473414789575	707.2666271599809	1349.8773533665972	2544.2532750772675
p113	n	589.7479039546898	1971.0161671011708	2679.732732314664	500.8659008843435	1727.3354912710824	2704.1862473431524	461.51317937569377	1938.4232340818658	2762.9100554519255
p113	sp	756.142864681769	1556.0996176146186	2829.5651452100105	1077.3152582931812	2059.2203661304798	3221.3674285955967	253.00917301684612	2014.1722200183497	2463.4241918176485
p113	k	828.1232613330616	1946.6329645052506	2587.8841483929286	703.942453592606	1787.0887692608112	2770.284391143133	771.5762404207632	1953.2071122383527	2531.6109165591906
p113	a	725.7296477800725	1823.2474169002544	2156.8598930376347	669.5674384366447	1892.3172337338367	2416.2711464124477	775.721638761285	1753.8140115303163	2377.384846024945
p113	x	1028.6633758902578	1835.075280384879	2570.843803435585	892.989109326927	1788.5553977291374	2506.770434470867	1061.1476576593368	1803.4947409349616	2571.792066249845
p113	a	866.7769279020776	1756.721491796422	2607.8778910241463	868.7457202846917	1694.1376379490825	2588.7854422803466	788.4906472717745	1745.6243064217745	2627.751584009992
p113	s	605.2469915812621	1858.7434869067781	2782.655507732091	646.1102863452562	1709.7462205281818	2794.7315845041217	819.768609658606	1957.3676200878508	3123.2726573671107
p113	a	750.0312351889485	1631.4575722514276	2775.2684208288542	731.837863173275	1611.11641785716	2763.396658168819	823.4011777393429	1621.6783712592853	2759.8272907013275
p113	m	450.0453771373324	1353.3309135528596	2653.7607613889522	472.2468150250316	1388.5483157523233	2578.7759810886064	437.3329172716299	1246.8644365484058	2718.040148865537
p113	a	755.4941328989856	1684.2012664329975	2747.365334963829	785.5189303546733	1546.83559517908	2718.0727381558536	738.3480779838559	1830.3172578374908	2819.7060023059807
p113	rf	635.1959995717032	1981.4574145902075	2672.161465017961	694.7526961655444	1955.318825316154	2843.015213765062	583.9542249162879	1993.0660757177236	3027.947606908834
p113	i	423.4799862487265	1480.7603184480795	2777.739577211668	452.42575214234085	1360.2032965112785	2786.737684538708	417.626956150428	1418.141201202886	2858.327305605623
p113	L	464.2465990211374	2827.456168342384	2927.593316441507	469.5902723724852	2873.0650150264996	3187.3933006109646	506.6138121469441	2622.9313958591692	3002.298175408958
p113	a	801.0931322807533	1841.836600489252	2584.205166522727	713.8350206306195	1979.7950337869627	2775.922172885663	735.3282647000068	1860.3529474831923	2762.1913005570996
p113	s	569.4960266155316	1944.2843192140997	2893.1088088658003	662.2162233574192	1866.4014596392287	2776.232651494729	388.1062611543863	1903.4197185791302	2964.7584373056125
p113	sp	1162.3971940189542	2163.064017698609	3346.550668760782	588.9240206568718	1807.617029334827	2649.767302507214	1456.4899890425893	2731.5531837453636	3933.5153683076715
p113	b	457.8436598935748	1144.8456157582768	2637.9418081392423	400.45912668768483	1079.7864141371545	2494.7025924765967	411.8235661445367	1016.7633697114492	2638.2729536741313
p113	a	810.8510039220081	1489.1166706246913	1813.3064223709364	806.8838245651076	1521.8445802740932	2659.737002473072	802.7081753346887	1464.0747534211052	1647.393246624192
p113	rf	578.0265994888288	1884.414268735579	2099.170823054337	770.7688054050192	1938.4190834683716	2571.9357510849295	564.1377576628757	1559.3528911329417	1708.3668514933258
p113	o+	662.4001591313863	1096.1991619044027	2450.2732903641504	660.3501320775674	1177.1207271495498	2203.322676502098	602.9807358378879	1057.9602612890294	2476.0064619268446
p113	m	477.32661997788125	1128.0824910359813	2522.593075198087	413.7647859343094	1143.429787670362	2500.4318981673578	512.971152993014	1113.8174711258782	2427.7983615075814
p113	e	689.3383602962947	1895.019373031375	2805.1158677847807	656.6224100363702	1652.1932282378443	2567.906496652187	668.919859017859	1859.1312279850415	2723.289513689457
p113	t	795.1844915270938	1289.6891085028524	2617.574233376594	485.15314771535714	1643.7728740591072	2611.868797384714	857.522620134117	2511.681914969648	3653.8537465154764
p113	rf	599.6643796849429	1375.3537840439476	2580.2561318767257	660.9280040478959	1738.2105328873388	2855.4115115877403	646.8269673840903	1565.706109733787	2589.0282524457266
p113	o	535.1177485804816	1114.3817316385982	2481.8333886570094	627.3806355320344	1209.604950032821	2491.1807215107215	839.9690490791637	2085.763358941183	2647.807489119416
p113	sp	368.7078427078121	1865.5530902651658	2927.0171929507783	587.5362441335792	1904.3206358239172	2934.1710498734337	444.3945149314236	2003.6234787850224	2882.3073988292394
p113	k	851.9037980648554	1676.4168035057226	2605.5907375661377	851.5972161270538	1731.6652832725013	2657.7901846613063	709.4125443660117	1692.3505350158207	2619.227418191591
p113	a	761.6575317532639	1619.5176297370415	2488.0273755239887	708.015093094136	1661.5602115263994	2482.0587382173926	789.3313740696584	1737.829007588862	2660.946963364195
p113	rf	600.6424809361429	1594.2910343985197	1647.3974036273246	727.4825947374662	1627.6233694775508	2149.3347697787467	567.2956556521124	1459.6686212754757	2210.079109100637
p113	b	365.78956134944764	837.5539682359374	2692.4754207877468	374.84376379445075	961.9487790212662	2344.559246595292	384.69461978807226	783.8470340045303	2600.282020685563
p113	o	572.2024439022126	797.0924055062093	2513.8360309195555	517.3540672122588	755.5166000481274	2551.539239052559	621.964101890922	955.5313135975549	2089.2293589513356
p113	n	607.7785617411302	1446.0778719857087	2587.6792392551633	561.8095868589255	1230.5174288965288	2806.4118111262433	613.8907044301117	1729.7599072878525	2710.523139000476
p113	o	617.0974251134161	1006.7744998295892	2651.002095188468	657.5959936111784	1169.880557268705	2288.6047705886804	600.2471572844304	1041.2698031022028	2523.656082580751
p113	sp	877.2333677568176	1629.0282113800201	2922.4781363041084	1236.5247664093188	1599.8544343989367	2789.050323370566	1214.856924605905	2282.4931292710557	3379.600611112005
p113	b	382.5410798610652	699.4587703552711	2600.496202043007	412.7189213124397	1993.6104424283694	2606.235426821051	329.0976300824196	702.8665621521219	2582.933957214855
p113	i	493.686156242411	568.6942912760213	2807.577045543134	550.9754333138445	2290.593566288588	3238.7187294568084	527.5591732164234	2159.8087478698917	3266.623115223085
p113	s	727.9767042840508	2002.3644535743092	2917.974479752133	659.2249649053392	2194.616236652748	2969.5909280385954	763.4756952475452	1914.7242565505712	2899.4164095229307
p113	k	1600.6286696408408	2684.7863259953024	3674.4770366970856	1348.453241558017	2593.4822137637707	3530.001221816874	1556.5165469427845	2429.702764625458	3369.1702576572548
p113	o	727.8616384886589	1059.2282904469275	2475.495255771822	557.2618622992602	1004.2054365929463	2361.9624800894658	642.0888185802091	921.6976673122252	2584.9818881998517
p113	sp	1951.3311818380996	2654.101711391025	3012.5881871358292	1006.651728182021	2410.8077239132367	3494.6180498228646	1380.5166272422782	2689.125670478153	4051.796546016315
p113	s	890.459640775309	1881.6800179284135	2959.6312684734125	769.3738897483138	2010.0845312620654	2666.826288733133	947.8463593115536	1977.7356007014641	2997.392813366989
p113	e	642.7485997041312	2021.848091493058	2776.6068379103967	654.6266695357962	1971.8968116842946	2714.040022459625	624.5360789342337	2037.3054844001808	2818.5914581088246
p113	rf	502.9576837065973	2010.5611019359808	2731.327288360491	599.2270495147918	1892.3632220115392	2665.1898581334913	574.2595671871857	1767.7171512560606	2169.376734075131
p113	o	636.8372642442795	1091.4033577112382	2522.169566746302	642.7078157557642	1178.0238970225723	2441.630270320143	847.9547864739633	2242.2887713456953	2517.4337392210487
p113	sp	1118.7069986845463	2149.3121772381564	3133.679041008384	781.500320595195	2204.284086415971	3064.898708616233	665.9310531052141	2036.3198004756664	2698.8379114073023
p113	l	504.4891618243197	633.4203048060643	2897.322461902439	470.7332507708378	1200.6234100448462	2810.270985711292	492.27367006977016	761.4554468498291	2932.1126125719475
p113	o+	637.0161532329832	1114.2566491100683	2867.1582704356024	628.182807314559	1142.4384374324154	2992.469583585221	613.4843747162499	888.9251487338005	2880.144018728733
p113	x	525.654250255764	2395.8031233865636	3050.1026475020703	530.7201346021883	1272.8031125234768	2956.455459606431	684.6969162225129	2555.458043873287	3176.660558037704
p113	i	422.4930606196613	1799.9171103013118	3224.2965231375842	397.6362296647422	2716.8603676171642	3082.6241957528714	401.56588559615176	1041.1307743216867	2877.618060035021
p113	k	470.8878242974374	1950.0142529108614	2574.2852560785973	672.8451903763296	1868.9987827549382	2529.524810121905	667.5144094534119	1981.5895965517868	3070.929657513213
p113	a	573.3113656034118	1693.7208592173522	2431.532538193003	747.3208577715582	1646.1610925621694	2292.9914929128327	648.1710288767464	1705.0380233971366	2509.051546717031
p113	sp	750.8332651961788	1429.4954353900066	2527.5249079557643	1327.3116195587806	1690.1316187256375	3290.2206182735094	658.5640272407206	1799.5395672677585	3322.733519232972
p113	p	759.0946905879907	1397.9720814878171	2501.5127896607255	728.4411472801974	1415.6265720106335	2599.7593566967607	872.8087279231052	1525.9779921875013	2813.0951868369466
p113	u	414.2376597994713	805.2746026395129	2781.278398306867	450.74578302776854	853.7556391537083	2654.585067595788	431.9732981530432	807.9744645289406	2650.636401286779
p113	l	448.12780598758445	1769.8502494037596	2915.1841328469773	459.19794096331907	1135.3578459475	2832.1785362165474	440.1712420781707	1743.3194552130758	2942.684887159084
p113	b	378.45873299166647	820.4179382498769	2344.7460408660536	376.1704078189338	1881.3937291838536	3056.596972923119	445.6035049806972	1113.5971802121978	2021.297764836724
p113	e	618.6932211812781	2014.2329221647644	2731.118022948092	608.8146266657615	1914.8860288294863	2665.504080934507	609.8543489510147	2043.5827702923953	2761.671964536845
p113	rf	526.1205340787977	2097.7692831830686	2841.280920918152	590.2906504612329	2099.8445313065063	2764.6113362809874	447.69024186016986	2082.589376797832	2841.7593645287884
p113	i	435.756797168353	2750.2063933545705	2964.2184800278474	447.9675710324441	2157.74219071929	2608.925735604681	385.8599150762948	2584.5573166446384	3021.635673016382
p113	T	874.2301724033862	2005.3622005058126	3039.9634146362173	741.301991915446	1989.7752204911624	2877.4727535842344	854.3572446891545	1831.6144248568246	2817.508842186565
p113	a	767.6604656801272	1635.8593729834574	2446.677199129309	712.9072270836405	1702.908585695102	2607.3149439002323	770.5716157324658	1701.232810821076	2468.6279127200983
p113	rf	649.217087553385	1741.2720832243358	2631.0473661942997	562.451146000263	1760.7644242046085	2333.8643024382154	598.7868154530009	1750.239479226102	2590.9998237081613
p113	sp	1067.1422827109848	2354.231860494508	3169.457760252603	909.8724311146193	2235.211205442385	3433.627319870812	1126.6160427213642	2219.349417594339	3409.5853554833093
p113	p	1117.0494222824054	2457.776671000471	3567.4536803986557	1397.0177888995697	2501.54631732509	3884.7825260234827	964.9492710552133	2285.055159825867	3326.9265367099842
p113	a	767.6677343236646	1637.8414838561325	1868.384285138865	714.468200838201	1545.1444489810256	2327.2624001698064	746.2321461363978	1815.5440337692824	2500.6003656075623
p113	k	606.0515889286256	1929.219112249437	2545.9518174064365	641.2646195598685	1956.7484974341608	2686.289668114894	1163.9759417723756	2562.0261221850083	3630.436864312166
p113	e	580.7630127087506	2275.509141988876	2912.843112160887	479.65178653392184	2485.99943428095	2999.643126087897	589.1103429918613	2158.4006168601145	2855.291309242415
p113	t	472.95811075674914	2160.2182700912545	3221.0539238042657	434.30665893410793	2348.8940115847718	2961.6469826115112	496.2753983410789	1913.7439469833948	2976.9541839289477
p113	a	669.3005209414314	1690.0317097584912	2492.177678936819	781.1634934768418	1538.6044714402626	2578.1924536152624	427.3560521527983	1710.202792612183	2810.9486158837194
p113	sp	565.2792818896132	1885.3571551234395	3012.4297658288965	679.5211187595272	1776.5382438392512	3028.979915479705	636.4114178223233	1792.2090360319587	2847.3787960565815
p113	a	752.6602190309716	1557.8956030411227	2562.8938668776354	772.8650301146682	1594.534731338098	2589.2878454658626	717.3708422478618	1471.1976758631042	2562.8788746935115
p113	b	492.352437901049	1150.2321130612477	2498.886844034274	514.6044938028334	1516.6773858707033	2125.69933217063	527.92486525722	1426.4075994950897	2561.8110258153793
p113	l	439.0395355560348	1287.390315206765	2916.6695928470185	427.2914701584997	849.3260359985629	1932.6716854836795	433.30083619249694	1114.8036367529883	2805.86924617853
p113	a	744.9249234340216	1879.2788908378543	2898.971431891442	709.0189815233027	1669.60360700984	2743.411069131063	702.8608202022798	1857.313771683068	2960.9327953481793
p113	s	772.3184711480933	1957.8565597098566	2850.5265193812597	697.6521162346072	1870.0645422126922	3115.544761557481	766.3044596670231	1816.9326972456165	3045.797411983971
p113	a	706.9684552117703	1858.006029577393	2831.5518532883084	676.2779241420562	1803.7625969121566	2814.3498843566285	665.0021705480953	1918.4930615289322	2883.548551678064
p113	k	422.7639104994376	2278.7046497526203	3163.9414013338196	530.7716098981512	2567.013550643732	2809.3949036916674	652.4924071421848	2081.707989328984	3000.134039496949
