Participant,Vowel,F1.50,F2.50,F3.50,F1.25,F2.25,F3.25,F1.75,F2.75,F3.75,Gender,Corpus,t1_ph,t2_ph,fname,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph
s053,a,539.342196502209,1364.430529520612,2840.701423269937,535.716435202266,1482.3251510114562,2484.582837359263,454.7124137453145,1357.8496648122018,2726.9695894917,Female,DIMEx100,1.104,1.19,textgrids/dime/s05350.TextGrid,0.08599999999999985,0.747,1.437,reclamación,False,False,m,s
s053,i,284.7687990973947,1919.7385063807037,2835.30260774912,277.11575914075655,2066.3505649917524,2835.470330834289,296.0509065594143,1812.7578932292906,2834.0050235670915,Female,DIMEx100,1.304,1.328,textgrids/dime/s05350.TextGrid,0.02400000000000002,0.747,1.437,reclamación,False,False,s,o
s053,o,426.8958994560355,1517.255471340321,3177.270772137489,378.27809677955116,1608.4892309612812,3231.1770778139007,416.28176652724267,1490.2079283216824,3287.1538098980404,Female,DIMEx100,1.328,1.405,textgrids/dime/s05350.TextGrid,0.07699999999999996,0.747,1.437,reclamación,False,False,i,n
s053,o,440.10263562751777,1360.6530305947058,3140.4923064966247,412.5277216671556,1324.602482311127,3166.96653096617,434.16371775153937,1337.3773491005556,3023.660335481988,Female,DIMEx100,1.524,1.573,textgrids/dime/s05350.TextGrid,0.04899999999999993,1.437,1.68,sobre,False,False,s,b
s053,e,407.4906258498021,2093.5822904029465,3005.5055641950858,422.31367942537247,2059.480128518429,2988.1532344988227,365.74072045973395,2026.7501975519117,3045.7164929299133,Female,DIMEx100,1.65,1.68,textgrids/dime/s05350.TextGrid,0.030000000000000027,1.437,1.68,sobre,False,True,r(,l
s053,a,578.9601804326628,2038.4785301641418,3145.9860952635013,616.822978023538,2072.2513419193206,2951.258424509992,430.58366799369844,1720.8080505608323,2835.0584602307085,Female,DIMEx100,1.756,1.823,textgrids/dime/s05350.TextGrid,0.06699999999999995,1.68,1.823,la,False,True,l,k
s053,a,597.8837422976691,1872.63053663746,3065.0407746267542,557.1000111405908,1698.8248477715674,2732.959850491964,529.5391387492296,1895.3744052815828,3067.407233635764,Female,DIMEx100,1.914,1.966,textgrids/dime/s05350.TextGrid,0.052000000000000046,1.823,2.537,calificación,False,False,k,l
s053,i,306.83045272659695,2064.8531675499285,3222.411100095487,334.6230803729855,2154.126012887361,3210.460558323612,300.5150233866282,2748.2470900036374,3368.346005600074,Female,DIMEx100,1.995,2.062,textgrids/dime/s05350.TextGrid,0.06699999999999973,1.823,2.537,calificación,False,False,l,f
s053,i,317.04289904100386,2437.953734845614,3922.6283415643948,287.65625494984766,2277.3789624272417,3171.237607153265,332.84771036216495,2347.3512141853907,3425.73404229855,Female,DIMEx100,2.123,2.171,textgrids/dime/s05350.TextGrid,0.0479999999999996,1.823,2.537,calificación,False,False,f,k
s053,a,562.9783497841705,1677.0998904974317,2524.939203848789,565.3848427092182,1649.6561264858144,2389.0820195431925,472.5101280649208,1873.019369638272,3047.5994181245305,Female,DIMEx100,2.264,2.34,textgrids/dime/s05350.TextGrid,0.07600000000000007,1.823,2.537,calificación,False,False,k,s
s053,i,271.5805349817593,1947.009351166261,2935.7942277640955,187.83406018033054,2003.2648251072585,2939.5412832864968,285.7803099289887,1794.889616784559,2999.783307490167,Female,DIMEx100,2.415,2.445,textgrids/dime/s05350.TextGrid,0.029999999999999805,1.823,2.537,calificación,False,False,s,o
s053,o,408.4737915347518,1695.7760970906743,3374.5785890935776,387.49120966019996,1723.2008249892226,2660.073582403634,376.6483688656884,1679.8388965086565,3340.4961235284695,Female,DIMEx100,2.445,2.499,textgrids/dime/s05350.TextGrid,0.05400000000000027,1.823,2.537,calificación,False,False,i,n
s053,o,591.419514055209,1551.1368951230993,3521.7604572887685,645.2551503601168,1642.2678395993591,3426.363126416059,572.9204043310726,1378.6501298363303,3538.213589048588,Female,DIMEx100,2.537,2.591,textgrids/dime/s05350.TextGrid,0.05400000000000027,2.537,3.128,obtenida,True,False,n,p
s053,e,322.860667168737,2044.0322966772158,2982.985223804405,344.0988687649198,2043.9732625657666,3038.7186859746034,312.2612044894397,2027.6870879308217,2998.8839342189904,Female,DIMEx100,2.733,2.779,textgrids/dime/s05350.TextGrid,0.04599999999999982,2.537,3.128,obtenida,False,False,t,n
s053,i,304.2142134368538,2971.336148867502,3580.5700282553053,305.6022898188384,2981.5735981179164,3733.7976036211153,269.3886794171924,2859.0605765575865,3361.055522620087,Female,DIMEx100,2.867,2.978,textgrids/dime/s05350.TextGrid,0.11100000000000021,2.537,3.128,obtenida,False,False,n,d
s053,a,859.4273231055433,1834.9367618270758,3251.425943886768,749.9137012223268,2005.8275060364867,3240.647604597763,866.0130345982706,1984.3559790021857,3180.7245186075465,Female,DIMEx100,3.033,3.128,textgrids/dime/s05350.TextGrid,0.0950000000000002,2.537,3.128,obtenida,False,True,d,.bn
s053,e,407.823826149753,2624.9728450035327,3182.9910516479463,390.71232148840147,2673.134902417141,3129.6221907392564,469.02420482561314,2532.4492870489894,3170.9545842408997,Female,DIMEx100,3.203,3.271,textgrids/dime/s05350.TextGrid,0.06800000000000006,3.203,3.324,en,True,False,.bn,n
s053,a,894.1421656602347,1952.9315624001222,2957.309764362072,737.4860084357698,1940.71392680212,3049.330974860661,878.7394979314238,1654.953908437836,2892.2165798995757,Female,DIMEx100,3.324,3.414,textgrids/dime/s05350.TextGrid,0.0900000000000003,3.324,3.414,la,True,True,n,p
s053,u,362.0852451134729,1385.767371915864,1968.248638128419,365.1155707446697,1294.3394213211925,1713.1601220566613,443.38960314013434,1509.1751527892625,1878.4117031577207,Female,DIMEx100,3.591,3.634,textgrids/dime/s05350.TextGrid,0.042999999999999705,3.414,3.865,prueba,False,False,r(,e
s053,e,453.9512731590773,2075.028084555941,3017.2399449785403,482.39031819792467,1978.8833078054508,3004.170978861791,453.31306550865816,2069.825296052393,3015.060710296914,Female,DIMEx100,3.634,3.741,textgrids/dime/s05350.TextGrid,0.1070000000000002,3.414,3.865,prueba,False,False,u,b
s053,a,895.5486796648135,1721.8312805067444,3144.3286997432992,822.5058178395517,1666.4856140679578,3061.4641313209245,878.4066993121993,1727.6637753898729,3180.762437422757,Female,DIMEx100,3.81,3.865,textgrids/dime/s05350.TextGrid,0.05500000000000016,3.414,3.865,prueba,False,True,b,.bn
s053,a,926.9651663836088,1789.1286208052284,3160.9037646015413,806.9328456231959,1822.7496941373504,3007.9420844673386,701.3300065139896,1933.2668303620503,3128.9621588554423,Female,DIMEx100,3.962,4.053,textgrids/dime/s05350.TextGrid,0.09099999999999975,3.962,4.2,ante,True,False,.bn,n
s053,e,390.47532381320366,1641.5520108092267,2989.5114987565516,384.3485518046702,1996.087112619252,3001.005561645631,401.4584308414532,1759.6434885003437,2997.1081201202605,Female,DIMEx100,4.162,4.2,textgrids/dime/s05350.TextGrid,0.038000000000000256,3.962,4.2,ante,False,True,t,l
s053,a,683.9000488244476,1799.252196087902,2711.603745231524,653.5442781427348,1826.0986317548752,2934.897056919744,495.17364516931355,1587.7812703232407,2834.657381567948,Female,DIMEx100,4.231,4.311,textgrids/dime/s05350.TextGrid,0.08000000000000007,4.2,4.311,la,False,True,l,k
s053,o,425.02649737329773,1147.5838121351392,2972.4702816727827,409.3351521674973,1086.8087735479005,3028.542819576814,372.7815463186904,1114.3299609222688,2140.2712045143967,Female,DIMEx100,4.425,4.478,textgrids/dime/s05350.TextGrid,0.052999999999999936,4.311,4.839,comisión,False,False,k,m
s053,i,292.5287232810494,2740.881095780436,3249.359633418091,284.7095449003616,2883.7341167875875,3401.904969057228,279.30411825004563,2639.549458514352,3104.299051140038,Female,DIMEx100,4.544,4.594,textgrids/dime/s05350.TextGrid,0.05000000000000071,4.311,4.839,comisión,False,False,m,s
s053,i,306.8954922600902,2139.57082487453,2895.1242910955616,283.24027024657875,2252.3648610211103,2879.2568104821253,349.85658313357374,2007.3380383386036,2907.410497217852,Female,DIMEx100,4.705,4.733,textgrids/dime/s05350.TextGrid,0.02799999999999958,4.311,4.839,comisión,False,False,s,o
s053,o,511.16009717159693,1818.060729787791,3082.0033943473845,456.67292437107074,1800.889931868698,3093.276557911549,421.673609755128,1802.8376465426752,3195.9964162898214,Female,DIMEx100,4.733,4.781,textgrids/dime/s05350.TextGrid,0.04800000000000004,4.311,4.839,comisión,False,False,i,n
s053,o,672.0695034891013,1623.6518972926633,3171.878201813962,650.1179406816566,1639.3571708277084,3226.2830377939895,702.2343985634598,1612.3581475289427,3083.462657119327,Female,DIMEx100,4.839,4.888,textgrids/dime/s05350.TextGrid,0.04899999999999949,4.839,5.549,organizadora,True,False,n,r(
s053,a,606.3760506170645,2027.1725594463771,3223.1326304043237,567.3899163742827,1851.1466882509253,3173.333484832135,553.8964556698815,2067.842661147105,3085.6649841725534,Female,DIMEx100,5.006,5.042,textgrids/dime/s05350.TextGrid,0.03599999999999959,4.839,5.549,organizadora,False,False,g,n
s053,i,265.4331044474257,1859.2153972983226,2971.9114918431987,302.6368585267413,1596.7254563379333,2760.052747571945,220.866634584475,2547.1223201749717,3296.0507189457285,Female,DIMEx100,5.084,5.131,textgrids/dime/s05350.TextGrid,0.0470000000000006,4.839,5.549,organizadora,False,False,n,s
s053,a,551.1658534192338,1786.7183504871,2906.757542852429,335.2870038806194,1881.4999117494312,2867.7937709093244,623.8457516613919,1694.3530946125916,2890.0772710778374,Female,DIMEx100,5.208,5.291,textgrids/dime/s05350.TextGrid,0.08300000000000018,4.839,5.549,organizadora,False,False,s,d
s053,o,329.51774562446576,1072.5256126694865,3084.000763381575,340.9652854004612,1122.8623810228876,3101.5310413247453,325.8406410558276,1215.8945910436107,3178.0920870625564,Female,DIMEx100,5.344,5.426,textgrids/dime/s05350.TextGrid,0.08199999999999985,4.839,5.549,organizadora,False,False,d,r(
s053,a,912.3240595412425,1955.2513115741044,3119.208622051966,833.7018740947098,1800.481886898608,2913.524804383693,991.872921953851,1992.0844136489566,3306.5167283319015,Female,DIMEx100,5.476,5.549,textgrids/dime/s05350.TextGrid,0.0730000000000004,4.839,5.549,organizadora,False,True,r(,.sil
s055,i,458.57573458302517,2442.3849661750064,3365.2433588056547,438.2158640783976,2413.3160315414293,3259.590174327783,455.96287077355726,2408.3088526108227,3325.846687565851,Female,DIMEx100,0.207,0.284,textgrids/dime/s05501.TextGrid,0.07699999999999999,0.06,0.284,si,False,True,s,a
s055,a,636.2310093734544,1899.7854174413378,2143.755683121694,623.7860657487796,931.6439100178516,2212.332428780693,649.0602904847343,2055.0752977676693,2894.110441461943,Female,DIMEx100,0.284,0.368,textgrids/dime/s05501.TextGrid,0.08400000000000002,0.284,0.932,acaso,True,False,i,k
s055,a,714.4059660862305,1743.107335452295,1926.1059358089767,689.9869297851274,2079.963585887639,2337.0913472341754,700.270081938146,1840.054497137162,3085.001917649033,Female,DIMEx100,0.518,0.655,textgrids/dime/s05501.TextGrid,0.137,0.284,0.932,acaso,False,False,k,s
s055,o,634.7604477346978,1453.477216221469,2761.5242266028777,569.5404694606323,1531.0498849010917,3042.471156939219,628.4141198588768,1354.6518667113241,3030.499869901868,Female,DIMEx100,0.768,0.932,textgrids/dime/s05501.TextGrid,0.16400000000000003,0.284,0.932,acaso,False,True,s,d
s055,e,561.860014861823,1840.177609245067,2065.2262938644067,573.8426565676923,1886.3119757105487,2939.8319117787605,527.2596795719375,1740.1990778419101,2742.567685173063,Female,DIMEx100,1.07,1.138,textgrids/dime/s05501.TextGrid,0.06799999999999984,0.932,1.138,de,False,True,d,b
s055,e,569.7957793976078,1873.594339863004,2909.4736914635832,559.7938656622371,1832.536161091612,2761.3350686969397,515.8687418794738,1897.1711501493637,3004.331559507834,Female,DIMEx100,1.198,1.272,textgrids/dime/s05501.TextGrid,0.07400000000000007,1.138,1.38,vez,False,False,b,s
s055,e,736.3973662577303,2137.201221082664,3014.076315223044,700.3944821735182,1991.6688205000885,3070.513859993648,716.957077509169,2223.085185795867,2975.071006190763,Female,DIMEx100,1.38,1.439,textgrids/dime/s05501.TextGrid,0.05900000000000016,1.38,1.515,en,True,False,s,n
s055,u,529.9240564336354,1004.9443171782983,2408.4061978169466,491.46896958101166,980.5967765296173,2604.3713807733443,596.5142809092296,1176.8494065131465,2099.7563041345315,Female,DIMEx100,1.615,1.67,textgrids/dime/s05501.TextGrid,0.05499999999999994,1.515,1.971,cuando,False,False,k,a
s055,a,694.4870602780605,1618.5576959497319,1919.195490845696,736.5312325631662,1621.024530045995,3056.0246781433075,636.506328359519,1411.5766079322966,1697.195127353603,Female,DIMEx100,1.67,1.739,textgrids/dime/s05501.TextGrid,0.06900000000000017,1.515,1.971,cuando,False,False,u,n
s055,o,557.6393458526123,1350.4589888172645,3109.7855354038556,575.54905500493,1488.8966809095978,3051.7148728208476,517.4038821393449,1204.2336113577992,3045.1938132181263,Female,DIMEx100,1.887,1.971,textgrids/dime/s05501.TextGrid,0.08400000000000007,1.515,1.971,cuando,False,True,d,p
s055,a,715.4567080354566,1714.7083446175063,3096.537405446193,726.7719233472208,1575.1324757377124,2977.391216600614,597.6685259574715,1781.0072422242104,3147.7947140641018,Female,DIMEx100,2.147,2.216,textgrids/dime/s05501.TextGrid,0.0690000000000004,1.971,2.419,pasan,False,False,p,s
s055,a,794.0926694011625,1869.3215732938745,3237.3944440308187,778.4629944664151,1772.153816039919,3258.15925152396,782.3014083970028,1930.8184219415778,3257.2312123000975,Female,DIMEx100,2.303,2.368,textgrids/dime/s05501.TextGrid,0.06499999999999995,1.971,2.419,pasan,False,False,s,n
s055,o,557.9310146321752,1191.9390687266125,2758.8084638665778,554.6554435089721,1303.584479028447,2950.1233619178497,438.6818782405019,1006.8109477846278,2587.13828279407,Female,DIMEx100,2.493,2.544,textgrids/dime/s05501.TextGrid,0.051000000000000156,2.419,2.685,como,False,False,k,m
s055,o,574.8906903877128,1271.4891691452017,3033.668025072046,600.8871469270038,1167.9715665068668,2804.381984703698,487.8788520690237,1244.2405103449296,3005.661063135111,Female,DIMEx100,2.626,2.685,textgrids/dime/s05501.TextGrid,0.05900000000000016,2.419,2.685,como,False,True,m,t
s055,o,608.8380523304523,1504.8985616128437,2907.8695044828432,616.487552145814,1499.9841804752032,2923.944983261296,585.5428311823713,1492.7342353347667,2822.874569446975,Female,DIMEx100,2.802,2.848,textgrids/dime/s05501.TextGrid,0.04599999999999982,2.685,3.284,tormentas,False,False,t,r(
s055,e,602.4961200538694,1946.2937826458735,3038.4262333218003,577.7099283717877,1690.6285046496537,2640.439094778167,582.3421702263186,1944.8529557916145,3072.618538400477,Female,DIMEx100,2.955,3.016,textgrids/dime/s05501.TextGrid,0.06099999999999994,2.685,3.284,tormentas,False,False,m,n
s055,a,654.4950087146799,1887.0937715996852,3100.1667303839426,656.9489704047795,1896.6589142123,3083.2357293384853,511.2458742166731,1869.5434757459016,3122.3447972886997,Female,DIMEx100,3.127,3.218,textgrids/dime/s05501.TextGrid,0.09100000000000019,2.685,3.284,tormentas,False,False,t,s
s055,e,605.1247705106167,1930.3395258055884,2995.6018035094457,572.1184823657094,1884.8810206323942,3010.1424425831624,548.5263024992512,1891.4940524926628,2985.9032120945117,Female,DIMEx100,3.308,3.356,textgrids/dime/s05501.TextGrid,0.04800000000000004,3.284,3.356,de,False,True,d,b
s055,e,601.1444043307783,1982.1582147842323,2923.6936352363764,576.2624682018652,1887.4322346849908,2736.463441498081,612.2110333679044,2004.9862637403317,3011.3058655317914,Female,DIMEx100,3.415,3.493,textgrids/dime/s05501.TextGrid,0.07799999999999985,3.356,3.733,verano,False,False,b,r(
s055,a,641.2429728052874,1881.482160369321,2945.240057362536,653.5204012638393,1908.461323394518,3051.3824239828664,585.414834091825,1832.4212896164177,2643.7000737142816,Female,DIMEx100,3.515,3.602,textgrids/dime/s05501.TextGrid,0.08699999999999974,3.356,3.733,verano,False,False,r(,n
s055,o,541.7560085652867,1459.530851113957,2736.195763968797,525.9819486585283,1599.6096735042606,2384.6674494308168,415.88808740126353,1235.1040150834142,2741.53816759809,Female,DIMEx100,3.675,3.733,textgrids/dime/s05501.TextGrid,0.058000000000000274,3.356,3.733,verano,False,True,n,p
s055,o,576.7229484706747,1382.9363481041416,2719.330402425367,574.8863518678197,1314.9701159751933,2807.966113442577,557.4373101501253,1408.9092945782445,2567.4633056390057,Female,DIMEx100,3.838,3.879,textgrids/dime/s05501.TextGrid,0.040999999999999925,3.733,3.915,por,False,False,p,r(
s055,i,461.4535269402002,2432.674888068195,3073.983702087994,430.9738235002889,2470.216303183093,3089.0233325787585,391.1027777711847,2312.7513997569386,3060.819566447721,Female,DIMEx100,4.007,4.051,textgrids/dime/s05501.TextGrid,0.04400000000000048,3.915,4.139,mis,False,False,m,s
s055,a,562.0162925362988,1798.8205542524975,2666.316805978205,550.5164499671889,1830.0118877979087,2979.1001477469795,520.6772105803748,1737.7066787620383,3013.884003815018,Female,DIMEx100,4.139,4.219,textgrids/dime/s05501.TextGrid,0.08000000000000007,4.139,4.765,asquerosos,True,False,s,s
s055,e,498.44302437738395,2124.420176545817,2871.8999403809407,452.0687409953952,2216.6159812860387,2799.724069027641,524.729279840284,2109.7154701623917,2953.602948865127,Female,DIMEx100,4.363,4.446,textgrids/dime/s05501.TextGrid,0.0829999999999993,4.139,4.765,asquerosos,False,False,k,r(
s055,o,536.5436936904375,1557.3618486352211,2886.685505629927,514.0870049823487,1697.7911928697592,2737.8402903647425,478.5774258981099,1437.2017555421764,2912.6062017536,Female,DIMEx100,4.478,4.563,textgrids/dime/s05501.TextGrid,0.08499999999999996,4.139,4.765,asquerosos,False,False,r(,s
s055,o,441.3199160567395,1454.9273729420797,3076.450819054327,450.9026232035277,1532.750094736535,3024.788784635969,387.91515114311267,1396.9473691239555,3057.6828739479433,Female,DIMEx100,4.659,4.715,textgrids/dime/s05501.TextGrid,0.05600000000000005,4.139,4.765,asquerosos,False,False,s,s
s055,e,502.34712418202474,2015.9176000889688,2963.5508462133175,514.8613843856575,1951.3577449334439,2901.536625207177,460.0946772104642,1987.9824719093795,2749.244010028242,Female,DIMEx100,4.869,4.922,textgrids/dime/s05501.TextGrid,0.052999999999999936,4.765,5.927,pensamientos,False,False,p,n
s055,a,669.4316505106906,1838.8487064120716,3058.411721952078,631.8239671570252,1845.7837386648785,3077.544523182488,687.4338328612638,1796.075224575761,3069.0359528312338,Female,DIMEx100,5.075,5.146,textgrids/dime/s05501.TextGrid,0.07099999999999973,4.765,5.927,pensamientos,False,False,s,m
s055,i,506.2703521952887,2808.3931326972,3655.991768526167,510.90299010329545,2814.4107952654354,3487.8662485179484,547.7130837134765,2764.6958238370426,3540.424195264813,Female,DIMEx100,5.241,5.306,textgrids/dime/s05501.TextGrid,0.06500000000000039,4.765,5.927,pensamientos,False,False,m,e
s055,e,580.2794051323505,2364.3396286973807,3238.6165295286396,610.2930038128766,2476.5225625191524,3252.1712655452284,516.2678644983141,1070.791269297962,2382.7477316018294,Female,DIMEx100,5.306,5.343,textgrids/dime/s05501.TextGrid,0.03699999999999992,4.765,5.927,pensamientos,False,False,i,n
s055,o,300.5879080058378,1428.60342699289,3006.696914746962,511.09021294978106,1415.2076764274689,3079.959719216898,405.9781574371654,1418.4712305097644,3093.0398686772787,Female,DIMEx100,5.528,5.618,textgrids/dime/s05501.TextGrid,0.09000000000000075,4.765,5.927,pensamientos,False,False,t,s
s055,i,472.9668850240072,2674.744078579311,3472.49610856995,465.5187373394934,2725.937915341592,3445.738990451827,460.46055173981625,1018.5163832800583,2739.315267489748,Female,DIMEx100,0.088,0.165,textgrids/dime/s05502.TextGrid,0.07700000000000001,0.088,0.802,innovación,True,False,,n
